Regione_ID;Regione;Anno;Categoria_Lavoro;Stipendio_Mensile_Netto;Stipendio_Mensile_Lordo;Stipendio_Annuale_Netto;Stipendio_Annuale_Lordo
6;Friuli-Venezia Giulia;2018;Energia;1744.05;2441.67;22672.6;31741.65
6;Friuli-Venezia Giulia;2018;Media;1861.28;2605.79;24196.65;33875.3
6;Friuli-Venezia Giulia;2018;Telecomunicazioni;2159.82;3023.75;28077.71;39308.8
6;Friuli-Venezia Giulia;2018;Ricerca;1847.21;2586.09;24013.68;33619.15
6;Friuli-Venezia Giulia;2019;Agricoltura;1384.46;1938.24;17997.98;25197.17
6;Friuli-Venezia Giulia;2019;Industria;1402.99;1964.19;18238.89;25534.45
6;Friuli-Venezia Giulia;2019;Servizi;1345.97;1884.36;17497.61;24496.66
6;Friuli-Venezia Giulia;2019;Commercio;1419.81;1987.73;18457.51;25840.52
6;Friuli-Venezia Giulia;2019;Turismo;1327.9;1859.06;17262.75;24167.84
6;Friuli-Venezia Giulia;2019;Sanità;1948.52;2727.93;25330.79;35463.11
6;Friuli-Venezia Giulia;2019;Educazione;1745.75;2444.05;22694.73;31772.62
6;Friuli-Venezia Giulia;2019;Pubblica Amministrazione;1496.23;2094.72;19451.01;27231.41
6;Friuli-Venezia Giulia;2019;Costruzioni;1503.6;2105.04;19546.8;27365.52
6;Friuli-Venezia Giulia;2019;Tecnologia;2239.09;3134.73;29108.23;40751.53
6;Friuli-Venezia Giulia;2019;Finanza;2229.73;3121.62;28986.49;40581.09
6;Friuli-Venezia Giulia;2019;Ingegneria;2175.68;3045.95;28283.87;39597.41
6;Friuli-Venezia Giulia;2019;Marketing;1771.86;2480.6;23034.15;32247.81
6;Friuli-Venezia Giulia;2019;Logistica;1500.64;2100.9;19508.37;27311.72
6;Friuli-Venezia Giulia;2019;Manifattura;1241.26;1737.77;16136.39;22590.95
6;Friuli-Venezia Giulia;2019;Chimica;1875.22;2625.31;24377.84;34128.98
6;Friuli-Venezia Giulia;2019;Energia;2309.86;3233.81;30028.22;42039.51
6;Friuli-Venezia Giulia;2019;Media;1707.61;2390.65;22198.89;31078.44
6;Friuli-Venezia Giulia;2019;Telecomunicazioni;1825.63;2555.88;23733.14;33226.4
6;Friuli-Venezia Giulia;2019;Ricerca;1788.01;2503.22;23244.18;32541.85
6;Friuli-Venezia Giulia;2020;Agricoltura;1268.39;1775.75;16489.1;23084.74
6;Friuli-Venezia Giulia;2020;Industria;1443.79;2021.31;18769.31;26277.03
6;Friuli-Venezia Giulia;2020;Servizi;1600.41;2240.58;20805.38;29127.54
6;Friuli-Venezia Giulia;2020;Commercio;1416.24;1982.73;18411.11;25775.55
6;Friuli-Venezia Giulia;2020;Turismo;1302.96;1824.14;16938.45;23713.83
6;Friuli-Venezia Giulia;2020;Sanità;2004.62;2806.46;26060.03;36484.04
6;Friuli-Venezia Giulia;2020;Educazione;1651.51;2312.12;21469.68;30057.55
6;Friuli-Venezia Giulia;2020;Pubblica Amministrazione;1956.08;2738.52;25429.08;35600.71
6;Friuli-Venezia Giulia;2020;Costruzioni;1423.72;1993.21;18508.42;25911.79
6;Friuli-Venezia Giulia;2020;Tecnologia;2116.84;2963.57;27518.89;38526.45
6;Friuli-Venezia Giulia;2020;Finanza;2370.04;3318.06;30810.52;43134.73
6;Friuli-Venezia Giulia;2020;Ingegneria;2227.91;3119.08;28962.85;40547.98
6;Friuli-Venezia Giulia;2020;Marketing;1758.4;2461.76;22859.21;32002.89
6;Friuli-Venezia Giulia;2020;Logistica;1560.6;2184.84;20287.78;28402.89
6;Friuli-Venezia Giulia;2020;Manifattura;1765.61;2471.86;22952.98;32134.17
6;Friuli-Venezia Giulia;2020;Chimica;2276.69;3187.36;29596.91;41435.68
6;Friuli-Venezia Giulia;2020;Energia;1808.65;2532.11;23512.48;32917.48
6;Friuli-Venezia Giulia;2020;Media;1402.02;1962.83;18226.24;25516.74
6;Friuli-Venezia Giulia;2020;Telecomunicazioni;2071.79;2900.5;26933.21;37706.5
6;Friuli-Venezia Giulia;2020;Ricerca;1686.79;2361.5;21928.21;30699.49
6;Friuli-Venezia Giulia;2021;Agricoltura;1321.16;1849.63;17175.12;24045.17
6;Friuli-Venezia Giulia;2021;Industria;1511.25;2115.74;19646.19;27504.66
6;Friuli-Venezia Giulia;2021;Servizi;1538.96;2154.55;20006.52;28009.12
6;Friuli-Venezia Giulia;2021;Commercio;1374.78;1924.69;17872.14;25020.99
6;Friuli-Venezia Giulia;2021;Turismo;1124.32;1574.05;14616.19;20462.66
6;Friuli-Venezia Giulia;2021;Sanità;1619.47;2267.25;21053.06;29474.29
6;Friuli-Venezia Giulia;2021;Educazione;1501.61;2102.26;19520.96;27329.35
6;Friuli-Venezia Giulia;2021;Pubblica Amministrazione;1638.59;2294.03;21301.66;29822.33
6;Friuli-Venezia Giulia;2021;Costruzioni;1522.85;2131.99;19797.05;27715.87
6;Friuli-Venezia Giulia;2021;Tecnologia;2286.0;3200.4;29718.04;41605.26
6;Friuli-Venezia Giulia;2021;Finanza;1903.15;2664.42;24741.01;34637.41
6;Friuli-Venezia Giulia;2021;Ingegneria;2378.04;3329.26;30914.55;43280.37
6;Friuli-Venezia Giulia;2021;Marketing;1801.97;2522.76;23425.61;32795.85
6;Friuli-Venezia Giulia;2021;Logistica;1618.74;2266.23;21043.58;29461.02
6;Friuli-Venezia Giulia;2021;Manifattura;1509.93;2113.9;19629.09;27480.73
6;Friuli-Venezia Giulia;2021;Chimica;1985.26;2779.36;25808.35;36131.69
6;Friuli-Venezia Giulia;2021;Energia;2089.56;2925.38;27164.29;38030.0
6;Friuli-Venezia Giulia;2021;Media;2021.59;2830.23;26280.66;36792.93
6;Friuli-Venezia Giulia;2021;Telecomunicazioni;1967.8;2754.92;25581.4;35813.96
6;Friuli-Venezia Giulia;2021;Ricerca;1954.07;2735.7;25402.9;35564.06
6;Friuli-Venezia Giulia;2022;Agricoltura;1213.95;1699.53;15781.36;22093.9
6;Friuli-Venezia Giulia;2022;Industria;1681.97;2354.76;21865.64;30611.9
6;Friuli-Venezia Giulia;2022;Servizi;1477.77;2068.88;19211.03;26895.44
6;Friuli-Venezia Giulia;2022;Commercio;1331.88;1864.63;17314.43;24240.2
6;Friuli-Venezia Giulia;2022;Turismo;1241.87;1738.62;16144.36;22602.1
6;Friuli-Venezia Giulia;2022;Sanità;1941.11;2717.55;25234.37;35328.12
6;Friuli-Venezia Giulia;2022;Educazione;1677.29;2348.21;21804.83;30526.76
6;Friuli-Venezia Giulia;2022;Pubblica Amministrazione;1733.22;2426.5;22531.8;31544.52
6;Friuli-Venezia Giulia;2022;Costruzioni;1398.16;1957.42;18176.02;25446.43
6;Friuli-Venezia Giulia;2022;Tecnologia;1548.39;2167.75;20129.09;28180.73
6;Friuli-Venezia Giulia;2022;Finanza;2356.45;3299.03;30633.86;42887.4
6;Friuli-Venezia Giulia;2022;Ingegneria;2021.83;2830.57;26283.84;36797.38
6;Friuli-Venezia Giulia;2022;Marketing;1719.61;2407.45;22354.91;31296.88
6;Friuli-Venezia Giulia;2022;Logistica;1603.6;2245.04;20846.82;29185.55
6;Friuli-Venezia Giulia;2022;Manifattura;1394.2;1951.88;18124.59;25374.43
6;Friuli-Venezia Giulia;2022;Chimica;2031.1;2843.53;26404.24;36965.94
6;Friuli-Venezia Giulia;2022;Energia;1969.89;2757.84;25608.54;35851.96
6;Friuli-Venezia Giulia;2022;Media;1761.05;2465.47;22893.63;32051.09
6;Friuli-Venezia Giulia;2022;Telecomunicazioni;2096.57;2935.2;27255.42;38157.58
6;Friuli-Venezia Giulia;2022;Ricerca;1883.5;2636.89;24485.45;34279.63
6;Friuli-Venezia Giulia;2023;Agricoltura;1179.49;1651.29;15333.39;21466.74
6;Friuli-Venezia Giulia;2023;Industria;1725.35;2415.48;22429.5;31401.3
6;Friuli-Venezia Giulia;2023;Servizi;1438.6;2014.04;18701.82;26182.54
6;Friuli-Venezia Giulia;2023;Commercio;1335.08;1869.11;17356.01;24298.42
6;Friuli-Venezia Giulia;2023;Turismo;1153.43;1614.81;14994.65;20992.51
6;Friuli-Venezia Giulia;2023;Sanità;1722.67;2411.74;22394.69;31352.57
6;Friuli-Venezia Giulia;2023;Educazione;1908.81;2672.34;24814.55;34740.37
6;Friuli-Venezia Giulia;2023;Pubblica Amministrazione;1503.77;2105.28;19548.98;27368.58
6;Friuli-Venezia Giulia;2023;Costruzioni;1509.52;2113.32;19623.7;27473.18
6;Friuli-Venezia Giulia;2023;Tecnologia;2004.32;2806.04;26056.1;36478.54
6;Friuli-Venezia Giulia;2023;Finanza;2103.06;2944.28;27339.78;38275.69
6;Friuli-Venezia Giulia;2023;Ingegneria;1953.02;2734.22;25389.22;35544.9
6;Friuli-Venezia Giulia;2023;Marketing;2276.08;3186.52;29589.1;41424.74
6;Friuli-Venezia Giulia;2023;Logistica;1719.11;2406.76;22348.44;31287.82
6;Friuli-Venezia Giulia;2023;Manifattura;1361.24;1905.74;17696.16;24774.62
6;Friuli-Venezia Giulia;2023;Chimica;2007.81;2810.94;26101.54;36542.16
6;Friuli-Venezia Giulia;2023;Energia;2390.15;3346.21;31071.93;43500.7
6;Friuli-Venezia Giulia;2023;Media;1773.75;2483.24;23058.7;32282.18
6;Friuli-Venezia Giulia;2023;Telecomunicazioni;1868.02;2615.22;24284.2;33997.87
6;Friuli-Venezia Giulia;2023;Ricerca;1966.34;2752.88;25562.45;35787.43
7;Lazio;2017;Agricoltura;1071.57;1500.19;13930.36;19502.5
7;Lazio;2017;Industria;1757.19;2460.07;22843.5;31980.91
7;Lazio;2017;Servizi;1586.24;2220.73;20621.07;28869.5
7;Lazio;2017;Commercio;1330.97;1863.36;17302.61;24223.66
7;Lazio;2017;Turismo;1400.54;1960.76;18207.06;25489.88
7;Lazio;2017;Sanità;1504.39;2106.15;19557.08;27379.91
7;Lazio;2017;Educazione;1632.58;2285.61;21223.57;29712.99
7;Lazio;2017;Pubblica Amministrazione;1647.85;2306.99;21422.03;29990.84
7;Lazio;2017;Costruzioni;1479.47;2071.26;19233.15;26926.4
7;Lazio;2017;Tecnologia;2016.62;2823.27;26216.12;36702.56
7;Lazio;2017;Finanza;2235.4;3129.56;29060.19;40684.26
7;Lazio;2017;Ingegneria;2204.94;3086.92;28664.28;40129.99
7;Lazio;2017;Marketing;2032.9;2846.05;26427.65;36998.71
7;Lazio;2017;Logistica;1548.83;2168.36;20134.8;28188.71
7;Lazio;2017;Manifattura;1193.64;1671.1;15517.33;21724.26
7;Lazio;2017;Chimica;2415.67;3381.94;31403.74;43965.23
7;Lazio;2017;Energia;2226.66;3117.33;28946.62;40525.27
7;Lazio;2017;Media;2073.31;2902.63;26953.03;37734.24
7;Lazio;2017;Telecomunicazioni;1503.13;2104.38;19540.63;27356.88
7;Lazio;2017;Ricerca;1977.99;2769.18;25713.81;35999.33
7;Lazio;2018;Agricoltura;927.88;1299.03;12062.43;16887.4
7;Lazio;2018;Industria;1560.46;2184.64;20285.99;28400.38
7;Lazio;2018;Servizi;1464.18;2049.86;19034.38;26648.14
7;Lazio;2018;Commercio;1403.07;1964.3;18239.96;25535.94
7;Lazio;2018;Turismo;1260.79;1765.1;16390.23;22946.33
7;Lazio;2018;Sanità;1788.81;2504.34;23254.56;32556.38
7;Lazio;2018;Educazione;1318.23;1845.52;17136.96;23991.74
7;Lazio;2018;Pubblica Amministrazione;1606.71;2249.4;20887.29;29242.21
7;Lazio;2018;Costruzioni;1375.6;1925.84;17882.75;25035.86
7;Lazio;2018;Tecnologia;1613.98;2259.58;20981.77;29374.48
7;Lazio;2018;Finanza;2101.13;2941.58;27314.67;38240.54
7;Lazio;2018;Ingegneria;1772.95;2482.13;23048.34;32267.67
7;Lazio;2018;Marketing;1729.63;2421.48;22485.21;31479.29
7;Lazio;2018;Logistica;1696.51;2375.11;22054.62;30876.47
7;Lazio;2018;Manifattura;1327.23;1858.13;17254.02;24155.63
7;Lazio;2018;Chimica;1768.56;2475.99;22991.3;32187.82
7;Lazio;2018;Energia;2024.56;2834.38;26319.28;36847.0
7;Lazio;2018;Media;1779.8;2491.72;23137.43;32392.41
7;Lazio;2018;Telecomunicazioni;2265.79;3172.11;29455.29;41237.4
7;Lazio;2018;Ricerca;2045.27;2863.37;26588.48;37223.87
7;Lazio;2019;Agricoltura;1216.22;1702.71;15810.9;22135.27
7;Lazio;2019;Industria;1506.41;2108.98;19583.36;27416.71
7;Lazio;2019;Servizi;1544.64;2162.49;20080.26;28112.37
7;Lazio;2019;Commercio;1425.19;1995.26;18527.41;25938.37
7;Lazio;2019;Turismo;1567.55;2194.57;20378.17;28529.44
7;Lazio;2019;Sanità;1759.08;2462.72;22868.08;32015.31
7;Lazio;2019;Educazione;1852.96;2594.15;24088.54;33723.96
7;Lazio;2019;Pubblica Amministrazione;1628.87;2280.42;21175.37;29645.52
7;Lazio;2019;Costruzioni;1592.18;2229.05;20698.29;28977.6
7;Lazio;2019;Tecnologia;1845.03;2583.05;23985.44;33579.62
7;Lazio;2019;Finanza;2384.99;3338.99;31004.9;43406.86
7;Lazio;2019;Ingegneria;1920.19;2688.26;24962.43;34947.41
7;Lazio;2019;Marketing;2120.91;2969.28;27571.87;38600.62
7;Lazio;2019;Logistica;1392.51;1949.52;18102.69;25343.77
7;Lazio;2019;Manifattura;1410.12;1974.17;18331.56;25664.18
7;Lazio;2019;Chimica;2203.3;3084.61;28642.85;40099.99
7;Lazio;2019;Energia;2320.26;3248.36;30163.34;42228.68
7;Lazio;2019;Media;1743.86;2441.4;22670.16;31738.22
7;Lazio;2019;Telecomunicazioni;1914.71;2680.6;24891.27;34847.78
7;Lazio;2019;Ricerca;1967.29;2754.21;25574.78;35804.69
7;Lazio;2020;Agricoltura;1359.22;1902.91;17669.84;24737.78
7;Lazio;2020;Industria;1412.54;1977.55;18362.98;25708.17
7;Lazio;2020;Servizi;1337.73;1872.82;17390.49;24346.68
7;Lazio;2020;Commercio;1257.93;1761.11;16353.15;22894.41
7;Lazio;2020;Turismo;1288.64;1804.09;16752.31;23453.23
7;Lazio;2020;Sanità;1733.84;2427.38;22539.94;31555.92
7;Lazio;2020;Educazione;1564.28;2189.99;20335.62;28469.87
7;Lazio;2020;Pubblica Amministrazione;1532.12;2144.97;19917.56;27884.58
7;Lazio;2020;Costruzioni;1436.92;2011.69;18679.95;26151.94
7;Lazio;2020;Tecnologia;1844.17;2581.84;23974.23;33563.93
7;Lazio;2020;Finanza;2536.49;3551.09;32974.38;46164.14
7;Lazio;2020;Ingegneria;2123.53;2972.94;27605.91;38648.27
7;Lazio;2020;Marketing;2117.95;2965.13;27533.4;38546.75
7;Lazio;2020;Logistica;1644.43;2302.21;21377.63;29928.69
7;Lazio;2020;Manifattura;1471.12;2059.56;19124.53;26774.34
7;Lazio;2020;Chimica;2125.07;2975.09;27625.85;38676.19
7;Lazio;2020;Energia;1906.09;2668.52;24779.11;34690.75
7;Lazio;2020;Media;1935.2;2709.28;25157.58;35220.61
7;Lazio;2020;Telecomunicazioni;1969.22;2756.91;25599.89;35839.84
7;Lazio;2020;Ricerca;2017.42;2824.39;26226.46;36717.05
7;Lazio;2021;Agricoltura;1305.83;1828.16;16975.74;23766.04
7;Lazio;2021;Industria;1417.4;1984.36;18426.2;25796.67
7;Lazio;2021;Servizi;1523.68;2133.15;19807.84;27730.98
7;Lazio;2021;Commercio;1436.62;2011.26;18676.0;26146.39
7;Lazio;2021;Turismo;1456.44;2039.02;18933.78;26507.29
7;Lazio;2021;Sanità;2069.37;2897.11;26901.75;37662.45
7;Lazio;2021;Educazione;1577.74;2208.83;20510.59;28714.83
7;Lazio;2021;Pubblica Amministrazione;1701.16;2381.62;22115.05;30961.07
7;Lazio;2021;Costruzioni;1713.57;2399.0;22276.42;31186.98
7;Lazio;2021;Tecnologia;2060.73;2885.03;26789.53;37505.35
7;Lazio;2021;Finanza;2438.44;3413.82;31699.71;44379.6
7;Lazio;2021;Ingegneria;2443.73;3421.23;31768.52;44475.93
7;Lazio;2021;Marketing;1638.1;2293.34;21295.3;29813.42
7;Lazio;2021;Logistica;1214.58;1700.41;15789.49;22105.29
7;Lazio;2021;Manifattura;1310.78;1835.09;17040.12;23856.17
7;Lazio;2021;Chimica;2331.75;3264.45;30312.73;42437.82
7;Lazio;2021;Energia;2598.7;3638.19;33783.16;47296.42
7;Lazio;2021;Media;1838.91;2574.48;23905.86;33468.2
7;Lazio;2021;Telecomunicazioni;1914.71;2680.6;24891.25;34847.75
7;Lazio;2021;Ricerca;2183.5;3056.91;28385.55;39739.77
7;Lazio;2022;Agricoltura;1280.85;1793.19;16651.08;23311.52
7;Lazio;2022;Industria;1740.02;2436.03;22620.27;31668.37
7;Lazio;2022;Servizi;1587.66;2222.72;20639.57;28895.4
7;Lazio;2022;Commercio;1618.11;2265.35;21035.41;29449.58
7;Lazio;2022;Turismo;1487.04;2081.86;19331.58;27064.21
7;Lazio;2022;Sanità;1536.75;2151.46;19977.8;27968.92
7;Lazio;2022;Educazione;1728.62;2420.07;22472.07;31460.9
7;Lazio;2022;Pubblica Amministrazione;1817.31;2544.24;23625.09;33075.13
7;Lazio;2022;Costruzioni;1409.17;1972.84;18319.23;25646.93
7;Lazio;2022;Tecnologia;2430.87;3403.22;31601.34;44241.88
7;Lazio;2022;Finanza;2130.58;2982.82;27697.6;38776.65
7;Lazio;2022;Ingegneria;2090.76;2927.07;27179.9;38051.86
7;Lazio;2022;Marketing;1998.4;2797.76;25979.21;36370.9
7;Lazio;2022;Logistica;1582.74;2215.84;20575.63;28805.88
7;Lazio;2022;Manifattura;1423.5;1992.89;18505.44;25907.62
7;Lazio;2022;Chimica;2037.04;2851.86;26481.58;37074.21
7;Lazio;2022;Energia;2078.45;2909.84;27019.9;37827.86
7;Lazio;2022;Media;1814.88;2540.83;23593.41;33030.78
7;Lazio;2022;Telecomunicazioni;1990.55;2786.77;25877.17;36228.03
7;Lazio;2022;Ricerca;1788.92;2504.49;23255.97;32558.35
7;Lazio;2023;Agricoltura;1143.17;1600.43;14861.18;20805.65
7;Lazio;2023;Industria;1648.27;2307.57;21427.47;29998.46
7;Lazio;2023;Servizi;1427.41;1998.37;18556.31;25978.84
7;Lazio;2023;Commercio;1470.94;2059.32;19122.28;26771.19
7;Lazio;2023;Turismo;1278.95;1790.53;16626.39;23276.94
7;Lazio;2023;Sanità;1625.2;2275.29;21127.65;29578.71
7;Lazio;2023;Educazione;1803.55;2524.97;23446.2;32824.67
7;Lazio;2023;Pubblica Amministrazione;1559.39;2183.14;20272.05;28380.87
7;Lazio;2023;Costruzioni;1480.3;2072.42;19243.93;26941.51
7;Lazio;2023;Tecnologia;1934.11;2707.75;25143.39;35200.74
7;Lazio;2023;Finanza;2236.85;3131.59;29079.01;40710.61
7;Lazio;2023;Ingegneria;2098.73;2938.23;27283.55;38196.97
7;Lazio;2023;Marketing;1997.37;2796.32;25965.8;36352.12
7;Lazio;2023;Logistica;1754.4;2456.15;22807.15;31930.01
7;Lazio;2023;Manifattura;1731.82;2424.55;22513.68;31519.15
7;Lazio;2023;Chimica;2030.59;2842.83;26397.72;36956.81
7;Lazio;2023;Energia;2069.48;2897.27;26903.2;37664.48
7;Lazio;2023;Media;1847.35;2586.29;24015.58;33621.81
7;Lazio;2023;Telecomunicazioni;2097.88;2937.04;27272.5;38181.5
7;Lazio;2023;Ricerca;1619.76;2267.66;21056.87;29479.62
8;Liguria;2017;Agricoltura;1141.07;1597.5;14833.9;20767.46
8;Liguria;2017;Industria;1545.78;2164.1;20095.18;28133.25
8;Liguria;2017;Servizi;1531.73;2144.42;19912.43;27877.41
8;Liguria;2017;Commercio;1328.35;1859.69;17268.58;24176.02
8;Liguria;2017;Turismo;1308.61;1832.06;17011.96;23816.74
8;Liguria;2017;Sanità;1609.2;2252.87;20919.54;29287.35
8;Liguria;2017;Educazione;1566.32;2192.85;20362.14;28507.0
8;Liguria;2017;Pubblica Amministrazione;1607.65;2250.7;20899.4;29259.16
8;Liguria;2017;Costruzioni;1312.86;1838.01;17067.24;23894.13
8;Liguria;2017;Tecnologia;1663.23;2328.52;21622.02;30270.82
8;Liguria;2017;Finanza;2057.29;2880.2;26744.71;37442.6
8;Liguria;2017;Ingegneria;2343.2;3280.48;30461.62;42646.27
8;Liguria;2017;Marketing;1904.81;2666.73;24762.48;34667.47
8;Liguria;2017;Logistica;1297.27;1816.18;16864.56;23610.39
8;Liguria;2017;Manifattura;1567.17;2194.03;20373.15;28522.41
8;Liguria;2017;Chimica;2199.44;3079.22;28592.77;40029.88
8;Liguria;2017;Energia;2035.41;2849.57;26460.32;37044.44
8;Liguria;2017;Media;1841.1;2577.54;23934.31;33508.03
8;Liguria;2017;Telecomunicazioni;1998.94;2798.52;25986.23;36380.72
8;Liguria;2017;Ricerca;2293.84;3211.37;29819.9;41747.86
8;Liguria;2018;Agricoltura;1336.93;1871.7;17380.07;24332.09
8;Liguria;2018;Industria;1692.64;2369.7;22004.32;30806.04
8;Liguria;2018;Servizi;1442.69;2019.77;18755.0;26257.0
8;Liguria;2018;Commercio;1212.87;1698.02;15767.29;22074.21
8;Liguria;2018;Turismo;1290.99;1807.39;16782.91;23496.07
8;Liguria;2018;Sanità;1521.27;2129.77;19776.46;27687.05
8;Liguria;2018;Educazione;1708.55;2391.96;22211.09;31095.53
8;Liguria;2018;Pubblica Amministrazione;1768.4;2475.76;22989.22;32184.91
8;Liguria;2018;Costruzioni;1520.47;2128.66;19766.09;27672.53
8;Liguria;2018;Tecnologia;2237.54;3132.56;29088.06;40723.28
8;Liguria;2018;Finanza;2550.43;3570.61;33155.62;46417.87
8;Liguria;2018;Ingegneria;2269.74;3177.64;29506.62;41309.27
8;Liguria;2018;Marketing;1782.18;2495.05;23168.32;32435.65
8;Liguria;2018;Logistica;1688.23;2363.53;21947.05;30725.87
8;Liguria;2018;Manifattura;1478.46;2069.84;19219.97;26907.96
8;Liguria;2018;Chimica;1742.26;2439.17;22649.41;31709.17
8;Liguria;2018;Energia;2263.14;3168.39;29420.8;41189.12
8;Liguria;2018;Media;1915.88;2682.23;24906.44;34869.01
8;Liguria;2018;Telecomunicazioni;2307.03;3229.84;29991.36;41987.91
8;Liguria;2018;Ricerca;1702.86;2384.0;22137.12;30991.97
8;Liguria;2019;Agricoltura;1290.67;1806.94;16778.77;23490.28
8;Liguria;2019;Industria;1377.19;1928.06;17903.43;25064.8
8;Liguria;2019;Servizi;1664.46;2330.25;21638.03;30293.25
8;Liguria;2019;Commercio;1351.49;1892.09;17569.41;24597.17
8;Liguria;2019;Turismo;1279.12;1790.77;16628.6;23280.04
8;Liguria;2019;Sanità;1768.86;2476.4;22995.13;32193.19
8;Liguria;2019;Educazione;1433.09;2006.32;18630.13;26082.19
8;Liguria;2019;Pubblica Amministrazione;1661.33;2325.86;21597.31;30236.24
8;Liguria;2019;Costruzioni;1451.82;2032.54;18873.63;26423.08
8;Liguria;2019;Tecnologia;1666.15;2332.62;21660.01;30324.01
8;Liguria;2019;Finanza;2207.67;3090.73;28699.66;40179.53
8;Liguria;2019;Ingegneria;1897.94;2657.12;24673.26;34542.56
8;Liguria;2019;Marketing;1782.96;2496.14;23178.46;32449.85
8;Liguria;2019;Logistica;1545.0;2163.01;20085.05;28119.08
8;Liguria;2019;Manifattura;1301.43;1822.01;16918.64;23686.1
8;Liguria;2019;Chimica;1929.18;2700.86;25079.39;35111.14
8;Liguria;2019;Energia;2024.65;2834.51;26320.49;36848.68
8;Liguria;2019;Media;1837.36;2572.31;23885.69;33439.97
8;Liguria;2019;Telecomunicazioni;1695.14;2373.2;22036.81;30851.54
8;Liguria;2019;Ricerca;2020.2;2828.27;26262.55;36767.57
8;Liguria;2020;Agricoltura;1289.11;1804.75;16758.37;23461.72
8;Liguria;2020;Industria;1463.47;2048.86;19025.12;26635.17
8;Liguria;2020;Servizi;1260.31;1764.44;16384.06;22937.69
8;Liguria;2020;Commercio;1662.18;2327.06;21608.4;30251.76
8;Liguria;2020;Turismo;1311.07;1835.5;17043.9;23861.46
8;Liguria;2020;Sanità;1961.89;2746.65;25504.63;35706.48
8;Liguria;2020;Educazione;1425.08;1995.11;18526.06;25936.48
8;Liguria;2020;Pubblica Amministrazione;1813.38;2538.74;23574.0;33003.6
8;Liguria;2020;Costruzioni;1349.78;1889.69;17547.1;24565.95
8;Liguria;2020;Tecnologia;1917.11;2683.95;24922.43;34891.4
8;Liguria;2020;Finanza;2139.27;2994.98;27810.52;38934.73
8;Liguria;2020;Ingegneria;2106.05;2948.46;27378.59;38330.02
8;Liguria;2020;Marketing;2095.89;2934.25;27246.61;38145.26
8;Liguria;2020;Logistica;1748.14;2447.39;22725.81;31816.13
8;Liguria;2020;Manifattura;1376.41;1926.97;17893.34;25050.67
8;Liguria;2020;Chimica;1883.69;2637.17;24487.98;34283.17
8;Liguria;2020;Energia;2067.28;2894.2;26874.69;37624.57
8;Liguria;2020;Media;2038.02;2853.22;26494.2;37091.89
8;Liguria;2020;Telecomunicazioni;1462.33;2047.26;19010.3;26614.42
8;Liguria;2020;Ricerca;2082.61;2915.66;27073.95;37903.53
8;Liguria;2021;Agricoltura;1055.0;1477.0;13714.98;19200.98
8;Liguria;2021;Industria;1620.72;2269.01;21069.37;29497.12
8;Liguria;2021;Servizi;1788.21;2503.49;23246.68;32545.35
8;Liguria;2021;Commercio;1278.26;1789.56;16617.34;23264.28
8;Liguria;2021;Turismo;1211.36;1695.91;15747.69;22046.77
8;Liguria;2021;Sanità;1839.38;2575.13;23911.88;33476.63
8;Liguria;2021;Educazione;1544.94;2162.91;20084.21;28117.89
8;Liguria;2021;Pubblica Amministrazione;1788.3;2503.61;23247.84;32546.98
8;Liguria;2021;Costruzioni;1701.68;2382.35;22121.81;30970.54
8;Liguria;2021;Tecnologia;1641.8;2298.51;21343.34;29880.68
8;Liguria;2021;Finanza;1884.31;2638.03;24496.0;34294.39
8;Liguria;2021;Ingegneria;2405.25;3367.35;31268.29;43775.6
8;Liguria;2021;Marketing;2040.0;2856.0;26519.96;37127.95
8;Liguria;2021;Logistica;1655.28;2317.39;21518.67;30126.13
8;Liguria;2021;Manifattura;1518.15;2125.41;19735.92;27630.29
8;Liguria;2021;Chimica;2075.94;2906.31;26987.17;37782.03
8;Liguria;2021;Energia;1939.55;2715.36;25214.09;35299.73
8;Liguria;2021;Media;1938.97;2714.56;25206.61;35289.26
8;Liguria;2021;Telecomunicazioni;1893.53;2650.94;24615.83;34462.16
8;Liguria;2021;Ricerca;1950.47;2730.66;25356.15;35498.61
8;Liguria;2022;Agricoltura;1203.01;1684.22;15639.14;21894.8
8;Liguria;2022;Industria;1497.83;2096.97;19471.82;27260.55
8;Liguria;2022;Servizi;1353.0;1894.2;17589.0;24624.6
8;Liguria;2022;Commercio;1429.19;2000.87;18579.5;26011.31
8;Liguria;2022;Turismo;1214.01;1699.61;15782.07;22094.89
8;Liguria;2022;Sanità;1651.35;2311.9;21467.6;30054.64
8;Liguria;2022;Educazione;1468.54;2055.96;19091.08;26727.51
8;Liguria;2022;Pubblica Amministrazione;1758.16;2461.42;22856.03;31998.45
8;Liguria;2022;Costruzioni;1439.8;2015.72;18717.39;26204.34
8;Liguria;2022;Tecnologia;1983.64;2777.1;25787.31;36102.24
8;Liguria;2022;Finanza;2276.34;3186.88;29592.43;41429.4
8;Liguria;2022;Ingegneria;2103.38;2944.74;27343.99;38281.58
8;Liguria;2022;Marketing;2009.77;2813.68;26127.06;36577.88
8;Liguria;2022;Logistica;1521.25;2129.76;19776.3;27686.82
8;Liguria;2022;Manifattura;1608.09;2251.33;20905.17;29267.24
8;Liguria;2022;Chimica;1789.36;2505.11;23261.74;32566.44
8;Liguria;2022;Energia;1981.12;2773.57;25754.53;36056.35
