Regione_ID;Regione;Anno;Prezzo_mq;Superficie_mq;Affitto_mensile
10;Marche;2017;6.84;189.93;1299.19
10;Marche;2017;7.32;104.79;766.76
10;Marche;2017;7.32;104.84;767.52
10;Marche;2017;6.97;134.2;935.31
10;Marche;2017;6.53;152.26;994.99
10;Marche;2017;7.2;146.76;1055.94
10;Marche;2017;7.07;61.75;436.88
10;Marche;2017;6.74;191.92;1293.36
10;Marche;2017;7.41;164.25;1216.81
10;Marche;2017;5.98;100.72;602.39
10;Marche;2017;7.01;106.56;747.4
10;Marche;2017;6.08;116.76;710.21
10;Marche;2017;7.58;194.66;1475.71
10;Marche;2017;7.35;119.23;876.1
10;Marche;2017;6.19;126.29;781.41
10;Marche;2017;6.64;59.53;395.13
10;Marche;2017;7.51;135.27;1015.62
10;Marche;2017;6.77;114.77;776.6
10;Marche;2017;6.52;158.7;1035.1
10;Marche;2017;6.86;79.71;546.89
10;Marche;2017;7.94;67.0;531.63
10;Marche;2017;6.03;158.97;959.28
10;Marche;2017;7.72;55.65;429.73
10;Marche;2017;6.37;80.29;511.6
10;Marche;2017;6.84;98.97;676.71
10;Marche;2017;7.82;134.42;1051.16
10;Marche;2017;6.36;142.19;903.91
10;Marche;2017;6.98;184.23;1286.42
10;Marche;2017;6.35;151.99;965.49
10;Marche;2017;7.67;88.32;677.74
10;Marche;2017;6.82;143.77;980.23
10;Marche;2017;7.14;166.27;1186.62
10;Marche;2017;6.76;199.11;1344.99
10;Marche;2017;7.15;165.39;1181.98
10;Marche;2018;7.01;113.37;795.03
10;Marche;2018;7.27;75.9;551.56
10;Marche;2018;7.1;99.53;706.43
10;Marche;2018;5.34;143.21;764.23
10;Marche;2018;6.31;84.87;535.94
10;Marche;2018;7.96;151.07;1202.14
10;Marche;2018;7.97;86.99;693.71
10;Marche;2018;7.66;115.92;887.62
10;Marche;2018;7.79;78.75;613.5
10;Marche;2018;6.2;90.46;560.52
10;Marche;2018;7.18;88.52;635.98
10;Marche;2018;6.79;136.14;924.21
10;Marche;2018;7.15;116.79;834.62
10;Marche;2018;6.67;128.52;857.73
10;Marche;2018;9.03;79.85;720.86
10;Marche;2018;7.2;76.22;549.13
10;Marche;2018;6.89;165.99;1143.32
10;Marche;2018;6.68;137.67;918.97
10;Marche;2018;6.9;111.52;769.47
10;Marche;2018;8.11;144.92;1175.12
10;Marche;2018;6.16;59.42;366.16
10;Marche;2018;7.35;86.55;636.05
10;Marche;2018;6.03;158.95;959.08
10;Marche;2018;8.57;111.55;956.13
10;Marche;2018;8.92;143.68;1281.81
10;Marche;2018;7.55;89.05;671.89
10;Marche;2018;9.29;120.4;1119.09
10;Marche;2018;7.63;91.9;700.88
10;Marche;2018;8.46;124.03;1049.13
10;Marche;2018;5.86;154.93;907.5
10;Marche;2018;6.92;157.64;1091.25
10;Marche;2018;6.41;117.91;756.1
10;Marche;2018;7.74;161.0;1246.02
10;Marche;2018;6.67;128.64;858.06
10;Marche;2018;6.86;55.68;381.82
10;Marche;2018;7.45;55.28;411.58
10;Marche;2018;7.23;87.89;635.26
10;Marche;2018;6.41;188.28;1206.54
10;Marche;2018;8.2;120.02;983.62
10;Marche;2018;6.43;80.79;519.16
10;Marche;2018;6.53;64.45;421.08
10;Marche;2018;7.67;158.12;1212.32
10;Marche;2018;8.08;177.05;1430.78
10;Marche;2018;8.26;186.56;1540.85
10;Marche;2018;6.43;129.56;832.52
10;Marche;2018;5.99;78.03;467.37
10;Marche;2018;7.96;116.47;926.71
10;Marche;2018;5.84;179.15;1045.85
10;Marche;2018;8.01;109.55;876.98
10;Marche;2018;6.73;87.86;591.01
10;Marche;2018;6.92;119.49;826.82
10;Marche;2018;6.73;77.83;523.5
10;Marche;2018;7.15;76.06;543.81
10;Marche;2018;7.28;180.02;1311.25
10;Marche;2018;7.78;135.01;1050.56
10;Marche;2018;7.8;198.7;1549.01
10;Marche;2018;7.62;80.31;611.62
10;Marche;2018;7.23;131.59;951.14
10;Marche;2018;6.5;197.21;1281.96
10;Marche;2018;7.11;68.35;485.89
10;Marche;2018;8.06;193.36;1558.15
10;Marche;2018;7.76;52.78;409.53
10;Marche;2018;7.2;107.04;771.14
10;Marche;2018;7.37;141.82;1045.11
10;Marche;2018;7.19;77.15;554.91
10;Marche;2018;8.55;166.46;1422.67
10;Marche;2018;5.87;111.78;655.78
10;Marche;2018;7.65;97.42;745.29
10;Marche;2018;6.86;113.0;775.7
10;Marche;2018;6.71;67.85;455.07
10;Marche;2018;7.47;123.47;922.26
10;Marche;2018;5.28;165.51;874.34
10;Marche;2018;6.87;67.32;462.77
10;Marche;2018;7.57;72.6;549.39
10;Marche;2018;7.92;117.8;932.54
10;Marche;2018;7.05;53.48;377.1
10;Marche;2018;7.19;69.47;499.26
10;Marche;2018;7.28;148.7;1082.88
10;Marche;2018;8.61;77.86;670.16
10;Marche;2018;6.98;122.75;856.73
10;Marche;2018;7.12;115.34;820.98
10;Marche;2018;8.41;104.92;882.24
10;Marche;2018;8.5;59.56;506.53
10;Marche;2018;6.92;61.08;422.85
10;Marche;2018;7.37;103.04;759.58
10;Marche;2018;7.48;193.02;1443.83
10;Marche;2018;7.21;192.64;1388.89
10;Marche;2018;7.79;142.3;1109.05
10;Marche;2018;6.81;80.01;544.96
10;Marche;2018;8.14;103.19;840.03
10;Marche;2018;7.43;127.45;946.46
10;Marche;2018;6.47;111.35;720.76
10;Marche;2018;6.94;134.01;930.64
10;Marche;2018;7.74;55.1;426.52
10;Marche;2018;8.36;80.91;676.7
10;Marche;2018;5.99;189.72;1136.74
10;Marche;2018;7.34;145.25;1066.77
10;Marche;2018;5.81;166.8;969.24
10;Marche;2018;6.84;114.31;781.98
10;Marche;2018;7.72;124.34;960.28
10;Marche;2018;8.21;158.6;1301.43
10;Marche;2018;7.33;169.46;1242.04
10;Marche;2018;8.15;94.14;767.64
10;Marche;2018;8.54;124.01;1059.14
10;Marche;2018;7.11;57.43;408.56
10;Marche;2018;6.74;167.7;1130.95
10;Marche;2018;6.91;56.39;389.41
10;Marche;2018;6.68;186.18;1242.84
10;Marche;2018;7.88;119.15;939.02
10;Marche;2018;6.56;82.3;540.07
10;Marche;2018;9.12;126.66;1155.65
10;Marche;2018;7.46;130.23;971.26
10;Marche;2018;7.49;79.95;598.47
10;Marche;2018;6.39;109.7;700.74
10;Marche;2018;7.81;94.91;741.34
10;Marche;2018;7.5;144.25;1082.02
10;Marche;2018;7.58;68.29;517.64
10;Marche;2018;7.34;153.36;1125.36
10;Marche;2018;6.27;152.66;957.89
10;Marche;2018;7.03;113.99;800.88
10;Marche;2018;7.59;92.2;700.12
10;Marche;2018;7.23;166.49;1204.26
10;Marche;2018;5.7;119.65;682.43
10;Marche;2018;8.27;175.28;1449.0
10;Marche;2018;7.04;118.8;836.05
10;Marche;2018;6.34;79.69;505.21
10;Marche;2018;6.11;162.52;993.09
10;Marche;2018;6.73;84.05;566.0
10;Marche;2018;7.83;178.27;1396.65
10;Marche;2018;7.24;61.47;445.12
10;Marche;2018;8.37;167.92;1405.48
10;Marche;2018;8.55;127.43;1089.64
10;Marche;2018;7.27;163.07;1186.13
10;Marche;2018;8.17;113.1;923.47
10;Marche;2018;6.29;62.18;391.27
10;Marche;2018;7.19;119.21;857.09
10;Marche;2018;7.4;166.07;1228.22
10;Marche;2018;7.97;176.07;1404.04
10;Marche;2018;7.68;87.36;670.89
10;Marche;2018;8.61;174.16;1499.88
10;Marche;2018;7.2;87.23;627.91
10;Marche;2018;7.66;94.53;723.91
10;Marche;2018;6.52;183.8;1198.28
10;Marche;2018;6.19;166.42;1030.58
10;Marche;2018;7.86;135.02;1061.73
10;Marche;2018;7.71;78.58;605.55
10;Marche;2018;7.19;93.86;675.01
10;Marche;2018;8.6;101.98;876.74
10;Marche;2018;7.65;169.83;1298.44
10;Marche;2018;5.93;60.34;358.05
10;Marche;2018;6.34;151.26;959.67
10;Marche;2018;7.09;135.98;964.77
10;Marche;2018;8.7;97.17;845.74
10;Marche;2018;6.05;141.78;857.52
10;Marche;2018;7.31;175.15;1279.51
10;Marche;2018;7.62;91.08;693.71
10;Marche;2018;7.71;63.97;493.23
10;Marche;2018;7.2;147.7;1063.88
10;Marche;2018;8.15;180.1;1466.93
10;Marche;2018;6.56;111.23;729.5
10;Marche;2018;5.96;124.96;744.91
10;Marche;2018;7.44;158.84;1182.49
10;Marche;2018;6.9;153.46;1059.15
10;Marche;2018;7.51;135.76;1019.05
10;Marche;2018;8.19;81.67;668.51
10;Marche;2018;6.39;140.68;898.65
10;Marche;2018;7.41;168.51;1249.1
10;Marche;2018;7.98;167.95;1340.59
10;Marche;2018;6.48;175.73;1138.26
10;Marche;2018;6.3;151.73;955.92
10;Marche;2018;7.06;140.49;992.09
10;Marche;2018;7.62;125.98;959.89
10;Marche;2018;7.87;119.17;937.83
10;Marche;2018;7.92;187.08;1482.55
10;Marche;2018;8.38;182.35;1527.96
10;Marche;2018;6.91;151.09;1043.32
10;Marche;2018;7.91;180.31;1426.47
10;Marche;2018;6.54;194.39;1272.23
10;Marche;2018;8.42;113.34;954.31
10;Marche;2018;8.03;150.44;1208.17
10;Marche;2018;6.93;120.69;836.69
10;Marche;2018;7.46;135.05;1006.98
10;Marche;2018;7.79;57.13;445.1
10;Marche;2018;7.08;93.83;664.61
10;Marche;2018;6.71;191.67;1286.99
10;Marche;2018;8.23;183.53;1510.5
10;Marche;2018;7.15;145.77;1041.49
10;Marche;2018;6.33;197.07;1246.57
10;Marche;2018;6.49;186.62;1211.56
10;Marche;2018;6.64;76.1;505.57
10;Marche;2018;7.87;131.08;1031.5
10;Marche;2018;7.21;63.55;457.95
10;Marche;2018;6.87;178.16;1224.17
10;Marche;2018;7.13;54.01;385.03
10;Marche;2018;8.52;54.26;462.59
10;Marche;2018;8.89;105.72;939.69
10;Marche;2018;7.08;108.58;769.31
10;Marche;2018;5.93;76.6;454.39
10;Marche;2018;8.08;65.67;530.55
10;Marche;2018;7.47;88.06;658.17
10;Marche;2018;7.67;136.48;1046.62
10;Marche;2018;8.24;175.63;1447.05
10;Marche;2018;8.26;112.66;930.73
10;Marche;2018;6.24;147.12;918.77
10;Marche;2018;7.7;164.27;1264.58
10;Marche;2018;5.77;197.61;1140.37
10;Marche;2018;7.81;128.38;1002.53
10;Marche;2018;6.43;142.96;919.13
10;Marche;2018;7.44;164.76;1225.02
10;Marche;2018;7.03;129.1;908.19
10;Marche;2018;6.42;91.44;586.59
10;Marche;2018;6.75;94.38;637.12
10;Marche;2018;7.8;163.73;1277.3
10;Marche;2018;7.78;80.15;623.28
10;Marche;2018;8.2;116.28;953.93
10;Marche;2018;6.12;192.0;1174.33
10;Marche;2018;7.83;124.7;975.8
10;Marche;2018;7.04;96.59;679.62
10;Marche;2018;6.91;175.53;1213.45
10;Marche;2018;7.74;101.05;781.71
10;Marche;2018;7.97;184.12;1466.73
10;Marche;2018;6.81;66.55;452.92
10;Marche;2018;6.96;102.85;715.5
10;Marche;2018;6.72;86.94;584.56
10;Marche;2018;8.41;68.64;577.38
10;Marche;2018;5.57;139.37;776.06
10;Marche;2018;6.31;54.4;343.03
10;Marche;2018;6.75;86.14;581.74
10;Marche;2018;7.38;177.37;1308.84
10;Marche;2018;7.43;173.74;1291.12
10;Marche;2018;7.25;121.81;882.53
10;Marche;2018;7.57;126.09;955.08
10;Marche;2018;7.2;126.88;912.94
10;Marche;2018;6.87;111.46;765.6
10;Marche;2018;8.19;70.97;581.52
10;Marche;2018;8.41;79.53;669.08
10;Marche;2018;7.56;101.96;770.61
10;Marche;2018;8.11;174.93;1418.51
10;Marche;2018;8.69;178.48;1550.87
10;Marche;2018;7.1;77.24;548.6
10;Marche;2018;7.58;101.94;772.47
10;Marche;2018;6.96;119.23;829.62
10;Marche;2018;6.24;160.34;1000.49
10;Marche;2018;7.53;97.57;734.88
10;Marche;2018;8.3;108.02;896.47
10;Marche;2018;7.08;135.42;959.24
10;Marche;2018;6.51;165.93;1080.52
10;Marche;2018;7.87;133.08;1046.78
10;Marche;2018;7.5;147.71;1107.36
10;Marche;2018;6.96;163.83;1140.92
10;Marche;2018;7.07;137.59;972.83
10;Marche;2018;7.96;195.22;1553.41
10;Marche;2018;7.07;152.6;1078.3
10;Marche;2018;8.21;80.77;663.31
10;Marche;2018;7.13;126.65;903.09
10;Marche;2018;7.01;147.89;1037.35
10;Marche;2018;6.56;84.07;551.74
10;Marche;2018;6.65;131.71;875.4
10;Marche;2018;6.97;164.61;1147.06
10;Marche;2018;5.63;191.1;1075.43
10;Marche;2018;7.53;119.4;898.82
10;Marche;2018;7.16;52.53;376.11
10;Marche;2018;7.35;51.66;379.61
10;Marche;2018;5.94;96.26;571.72
10;Marche;2018;7.59;181.14;1374.22
10;Marche;2018;7.1;79.91;567.41
10;Marche;2018;8.6;97.98;842.28
10;Marche;2018;7.25;72.52;525.85
10;Marche;2018;6.74;135.98;916.43
10;Marche;2018;7.04;149.16;1049.95
10;Marche;2018;6.65;127.84;850.29
10;Marche;2018;7.57;131.48;995.68
10;Marche;2018;7.76;83.21;645.34
10;Marche;2018;6.71;86.86;583.04
10;Marche;2018;7.07;187.62;1327.06
10;Marche;2018;6.85;105.56;723.08
10;Marche;2018;6.6;90.46;597.08
10;Marche;2018;7.67;148.14;1135.65
10;Marche;2018;7.09;131.8;934.12
10;Marche;2018;8.01;169.43;1357.2
10;Marche;2018;6.96;79.24;551.16
10;Marche;2018;8.41;62.65;527.14
10;Marche;2018;6.3;111.37;701.88
10;Marche;2018;5.89;178.79;1052.19
10;Marche;2018;6.31;74.07;467.04
10;Marche;2018;7.2;94.23;678.82
10;Marche;2018;9.06;199.07;1804.3
10;Marche;2018;6.22;88.74;551.78
10;Marche;2018;7.39;124.21;918.12
10;Marche;2018;7.51;60.53;454.8
10;Marche;2018;8.22;159.33;1309.92
10;Marche;2018;6.43;195.47;1257.21
10;Marche;2018;6.87;81.99;563.43
10;Marche;2018;6.34;66.87;423.68
10;Marche;2018;6.68;193.27;1291.86
10;Marche;2018;6.96;167.61;1167.01
10;Marche;2018;6.7;183.41;1229.28
10;Marche;2018;6.61;179.25;1184.52
10;Marche;2018;7.63;178.42;1361.23
10;Marche;2018;7.68;94.9;729.31
10;Marche;2019;8.01;162.26;1299.13
10;Marche;2019;7.3;195.89;1430.25
10;Marche;2019;6.85;119.17;816.81
10;Marche;2019;7.26;141.42;1026.47
10;Marche;2019;8.8;160.32;1410.96
10;Marche;2019;6.76;54.0;364.95
10;Marche;2019;6.91;94.98;656.3
10;Marche;2019;8.42;180.5;1520.32
10;Marche;2019;6.12;125.88;770.5
10;Marche;2019;6.28;156.17;981.4
10;Marche;2019;6.84;161.91;1106.86
10;Marche;2019;7.57;144.6;1095.16
10;Marche;2019;6.24;70.09;437.02
10;Marche;2019;6.36;192.75;1225.66
10;Marche;2019;9.21;189.12;1741.45
10;Marche;2019;7.84;125.17;981.17
10;Marche;2019;7.79;157.96;1230.84
10;Marche;2019;6.9;151.77;1046.53
10;Marche;2019;7.33;89.87;658.52
10;Marche;2019;7.57;187.62;1420.32
10;Marche;2019;7.1;127.21;902.86
10;Marche;2019;7.52;83.89;630.71
10;Marche;2019;6.93;174.85;1211.99
10;Marche;2019;7.86;178.54;1403.74
10;Marche;2019;8.35;112.68;941.14
10;Marche;2019;7.01;182.51;1278.92
10;Marche;2019;7.46;80.26;598.99
10;Marche;2019;7.99;111.29;888.98
10;Marche;2019;7.72;110.17;850.93
10;Marche;2019;8.41;183.59;1543.61
10;Marche;2019;6.34;137.08;869.66
10;Marche;2019;6.26;193.27;1209.63
10;Marche;2019;7.34;185.91;1364.21
10;Marche;2019;6.27;152.56;955.85
10;Marche;2019;7.25;153.74;1114.45
10;Marche;2019;6.57;111.84;735.02
10;Marche;2019;6.97;89.99;626.96
10;Marche;2019;7.34;62.91;461.72
10;Marche;2019;5.85;66.78;390.4
10;Marche;2019;7.0;78.44;549.07
10;Marche;2019;7.35;133.68;982.84
10;Marche;2019;6.81;54.53;371.13
10;Marche;2019;7.24;92.98;673.44
10;Marche;2019;7.37;81.1;597.39
10;Marche;2019;8.05;115.83;932.71
10;Marche;2019;7.01;99.16;695.12
10;Marche;2019;6.49;93.0;603.41
10;Marche;2019;7.1;177.52;1260.24
10;Marche;2019;6.93;113.12;784.15
10;Marche;2019;8.71;79.51;692.59
10;Marche;2019;6.66;141.4;942.34
10;Marche;2019;6.71;69.77;468.15
10;Marche;2019;7.43;164.11;1218.68
10;Marche;2019;6.4;193.25;1236.43
10;Marche;2019;7.53;101.06;761.45
10;Marche;2019;8.54;121.57;1038.71
10;Marche;2019;8.0;65.0;519.9
10;Marche;2019;6.96;194.17;1351.94
10;Marche;2019;7.18;57.13;410.27
10;Marche;2019;7.9;120.5;951.43
10;Marche;2019;8.03;51.62;414.45
10;Marche;2019;6.68;115.44;771.2
10;Marche;2019;7.42;63.47;470.84
10;Marche;2019;7.18;184.96;1327.81
10;Marche;2019;7.62;72.95;555.64
10;Marche;2019;6.48;55.32;358.77
10;Marche;2019;7.62;53.14;405.14
10;Marche;2019;7.27;114.38;831.75
10;Marche;2019;7.47;181.34;1353.89
10;Marche;2019;6.4;68.86;440.59
10;Marche;2019;7.81;61.16;477.59
10;Marche;2019;7.09;113.44;803.86
10;Marche;2019;7.93;142.08;1127.12
10;Marche;2019;7.0;84.09;588.61
10;Marche;2019;6.94;195.96;1359.64
10;Marche;2019;6.81;83.02;565.62
10;Marche;2019;7.36;159.11;1170.63
10;Marche;2019;7.73;108.46;837.97
10;Marche;2019;6.79;62.4;423.94
10;Marche;2019;7.89;56.28;443.93
10;Marche;2019;7.27;55.11;400.43
10;Marche;2019;8.09;121.04;979.72
10;Marche;2019;8.46;91.21;771.77
10;Marche;2019;6.55;122.36;801.18
10;Marche;2019;6.7;154.34;1034.5
10;Marche;2019;8.03;102.04;819.07
10;Marche;2019;7.41;90.3;669.01
10;Marche;2019;7.66;180.68;1384.01
10;Marche;2019;6.95;50.66;352.08
10;Marche;2019;7.18;163.54;1173.41
10;Marche;2019;7.65;88.32;675.34
10;Marche;2019;6.97;89.71;625.34
10;Marche;2019;7.8;147.49;1150.4
10;Marche;2019;7.59;83.33;632.08
10;Marche;2019;8.81;174.5;1537.77
10;Marche;2019;7.45;147.11;1095.69
10;Marche;2019;8.05;116.71;939.35
10;Marche;2019;7.64;99.5;760.64
10;Marche;2019;7.95;149.1;1184.63
10;Marche;2019;6.42;154.0;988.61
10;Marche;2019;6.35;68.29;433.81
10;Marche;2019;8.44;192.1;1621.73
10;Marche;2019;8.26;78.2;645.78
10;Marche;2019;7.03;123.37;866.94
10;Marche;2019;7.41;164.37;1218.67
10;Marche;2019;7.88;104.49;823.44
10;Marche;2019;8.27;138.63;1146.46
10;Marche;2019;6.41;138.81;889.85
10;Marche;2019;7.55;146.89;1108.95
10;Marche;2019;7.33;192.02;1406.74
10;Marche;2019;6.8;65.02;442.02
10;Marche;2019;7.97;59.0;470.33
10;Marche;2019;5.92;62.22;368.61
10;Marche;2019;8.08;73.96;597.38
10;Marche;2019;6.85;62.52;428.48
10;Marche;2019;7.57;102.95;779.33
10;Marche;2019;7.51;112.46;844.93
10;Marche;2019;8.28;141.48;1171.03
10;Marche;2019;9.12;176.19;1606.62
10;Marche;2019;7.65;125.56;960.42
10;Marche;2019;7.91;182.55;1444.26
10;Marche;2019;7.69;53.84;414.33
10;Marche;2019;6.54;69.44;454.35
10;Marche;2019;7.18;161.14;1156.62
10;Marche;2019;7.85;155.48;1220.02
10;Marche;2019;7.9;161.83;1278.87
10;Marche;2019;8.12;187.76;1524.83
10;Marche;2019;7.07;52.16;368.56
10;Marche;2019;7.33;110.82;812.12
10;Marche;2019;6.95;53.65;373.07
10;Marche;2019;6.62;95.84;634.41
10;Marche;2019;7.92;110.5;875.12
10;Marche;2019;7.37;119.19;878.09
10;Marche;2019;6.44;68.68;442.21
10;Marche;2019;8.47;90.86;769.91
10;Marche;2019;7.49;121.78;911.91
10;Marche;2019;8.88;90.55;804.46
10;Marche;2019;6.0;81.51;489.2
10;Marche;2019;7.69;95.03;730.9
10;Marche;2019;7.43;137.46;1021.61
10;Marche;2019;6.68;78.29;522.67
10;Marche;2019;7.07;69.18;488.89
10;Marche;2019;7.24;86.71;627.35
10;Marche;2019;7.46;154.73;1153.95
10;Marche;2019;8.81;88.63;780.63
10;Marche;2019;7.99;181.13;1446.68
10;Marche;2019;5.99;128.18;767.39
10;Marche;2019;6.48;83.5;541.1
10;Marche;2019;8.24;97.41;803.02
10;Marche;2019;8.34;190.6;1588.76
10;Marche;2019;7.22;126.65;914.59
10;Marche;2019;6.67;173.27;1155.38
10;Marche;2019;8.29;161.15;1335.38
10;Marche;2019;8.08;187.56;1515.95
10;Marche;2019;6.23;101.52;632.4
10;Marche;2019;6.76;56.17;379.85
10;Marche;2019;6.65;76.69;509.92
10;Marche;2019;6.98;176.71;1232.56
10;Marche;2019;7.51;94.07;706.37
10;Marche;2019;8.2;59.07;484.25
10;Marche;2019;7.78;96.57;750.98
10;Marche;2019;8.13;178.04;1448.07
10;Marche;2019;6.53;61.41;400.88
10;Marche;2019;5.64;50.45;284.31
10;Marche;2019;8.19;126.09;1032.76
10;Marche;2019;8.16;96.85;789.79
10;Marche;2019;7.35;78.5;576.89
10;Marche;2019;7.85;77.45;608.05
10;Marche;2019;6.62;85.56;566.41
10;Marche;2019;8.79;186.21;1637.2
10;Marche;2019;8.61;114.57;986.03
10;Marche;2019;7.82;169.09;1321.85
10;Marche;2019;8.6;169.69;1458.71
10;Marche;2019;7.23;53.75;388.88
10;Marche;2019;6.65;123.87;823.73
10;Marche;2019;7.63;166.42;1269.13
10;Marche;2019;6.81;64.59;439.95
10;Marche;2019;8.05;59.81;481.16
10;Marche;2019;6.05;85.25;515.87
10;Marche;2019;6.39;107.21;684.99
10;Marche;2019;6.29;50.69;318.71
10;Marche;2019;7.07;137.36;970.62
10;Marche;2019;6.62;61.55;407.37
10;Marche;2019;6.4;164.89;1055.7
10;Marche;2019;6.75;168.16;1134.83
10;Marche;2019;7.78;144.68;1125.79
10;Marche;2019;6.92;132.88;919.32
10;Marche;2019;6.85;163.29;1119.11
10;Marche;2019;7.46;169.04;1260.42
10;Marche;2019;8.07;60.87;491.39
10;Marche;2019;8.33;155.36;1294.2
10;Marche;2019;7.08;157.35;1113.4
10;Marche;2019;6.92;68.94;477.32
10;Marche;2019;7.98;155.32;1239.78
10;Marche;2019;6.65;66.21;440.42
10;Marche;2019;7.07;109.38;772.98
10;Marche;2019;7.07;176.62;1247.98
10;Marche;2019;6.63;156.51;1037.21
10;Marche;2019;8.59;182.58;1568.43
10;Marche;2019;7.5;189.26;1419.89
10;Marche;2019;8.48;119.06;1010.21
10;Marche;2019;7.84;181.3;1420.56
10;Marche;2019;7.52;187.24;1408.62
10;Marche;2019;7.44;64.31;478.18
10;Marche;2019;6.77;190.92;1292.98
10;Marche;2019;6.06;71.83;435.32
10;Marche;2019;6.79;137.38;932.84
10;Marche;2019;8.82;195.15;1720.32
10;Marche;2019;7.03;56.22;395.19
10;Marche;2019;7.36;157.69;1159.88
10;Marche;2019;7.59;148.39;1126.12
10;Marche;2019;6.72;167.55;1126.77
10;Marche;2019;6.48;86.13;558.13
10;Marche;2019;7.32;93.89;687.08
10;Marche;2019;8.06;174.68;1408.63
10;Marche;2019;8.03;167.39;1344.35
10;Marche;2019;6.34;72.34;458.77
10;Marche;2019;8.21;107.41;881.86
10;Marche;2019;7.52;150.23;1129.28
10;Marche;2019;7.62;66.19;504.17
10;Marche;2019;7.04;55.93;393.56
10;Marche;2019;8.53;163.52;1394.79
10;Marche;2019;7.09;140.69;997.34
10;Marche;2019;6.99;162.99;1139.95
10;Marche;2019;7.19;188.16;1353.17
10;Marche;2019;8.21;86.37;709.02
10;Marche;2019;8.58;100.69;863.54
10;Marche;2019;7.5;198.64;1490.3
10;Marche;2019;6.71;93.48;627.48
10;Marche;2019;7.4;95.8;709.03
10;Marche;2019;6.61;189.45;1252.82
10;Marche;2019;7.99;69.73;556.83
10;Marche;2019;8.41;61.82;519.82
10;Marche;2019;7.42;118.89;881.94
10;Marche;2019;8.06;156.28;1259.58
10;Marche;2019;7.65;127.75;977.25
10;Marche;2019;6.97;51.43;358.31
10;Marche;2019;6.61;114.32;755.57
10;Marche;2019;8.74;66.24;578.71
10;Marche;2019;5.18;99.36;514.83
10;Marche;2019;7.36;107.43;790.98
10;Marche;2019;7.67;90.18;691.32
10;Marche;2019;6.99;93.73;655.62
10;Marche;2019;7.89;112.31;886.22
10;Marche;2019;7.25;74.73;541.54
10;Marche;2019;6.72;185.88;1249.48
10;Marche;2019;6.88;182.14;1253.0
10;Marche;2019;6.69;145.37;973.19
10;Marche;2019;5.61;168.81;946.86
10;Marche;2019;7.67;56.5;433.16
10;Marche;2019;8.01;166.35;1333.26
10;Marche;2019;7.91;89.68;709.55
10;Marche;2019;6.54;149.91;980.2
10;Marche;2019;8.52;55.08;469.27
10;Marche;2019;7.89;188.02;1483.13
10;Marche;2019;7.38;184.67;1361.95
10;Marche;2019;6.6;192.94;1273.88
10;Marche;2019;7.31;54.67;399.69
10;Marche;2019;8.31;82.69;687.42
10;Marche;2019;8.55;58.92;503.72
10;Marche;2019;8.04;111.05;892.44
10;Marche;2019;9.0;91.32;821.81
10;Marche;2019;6.27;187.81;1178.26
10;Marche;2019;7.42;94.6;701.82
10;Marche;2019;6.28;128.73;808.18
10;Marche;2019;8.26;107.7;889.95
10;Marche;2019;7.99;127.0;1014.07
10;Marche;2019;8.26;100.28;828.02
10;Marche;2019;6.62;131.1;868.02
10;Marche;2019;8.21;57.49;472.21
10;Marche;2019;7.35;171.73;1262.01
10;Marche;2019;7.94;167.17;1326.81
10;Marche;2019;6.62;158.91;1051.52
10;Marche;2019;8.83;147.74;1304.49
10;Marche;2019;8.03;182.97;1468.64
10;Marche;2019;6.75;55.29;373.15
10;Marche;2019;6.35;155.38;985.99
10;Marche;2019;7.24;93.35;676.14
10;Marche;2019;8.93;190.13;1698.81
10;Marche;2019;7.92;188.24;1490.12
10;Marche;2019;8.38;148.82;1246.94
10;Marche;2019;7.12;194.48;1384.82
10;Marche;2019;6.82;98.63;673.1
10;Marche;2019;8.26;98.81;815.7
10;Marche;2019;6.97;111.3;776.24
10;Marche;2019;6.74;184.83;1245.93
10;Marche;2019;7.54;131.9;994.36
10;Marche;2019;7.88;126.69;998.88
10;Marche;2019;7.46;178.06;1328.92
10;Marche;2019;7.31;71.0;518.83
10;Marche;2019;8.19;127.48;1043.7
10;Marche;2019;6.69;83.86;561.07
10;Marche;2019;8.38;62.74;525.69
10;Marche;2019;7.44;135.0;1004.37
10;Marche;2019;8.1;71.49;578.84
10;Marche;2019;8.29;50.05;414.92
10;Marche;2019;7.23;177.74;1285.65
10;Marche;2019;6.47;136.71;884.78
10;Marche;2019;8.02;85.99;689.33
10;Marche;2019;7.19;83.91;603.26
10;Marche;2020;7.97;135.5;1080.17
10;Marche;2020;7.43;166.15;1234.89
10;Marche;2020;7.16;50.47;361.61
10;Marche;2020;7.6;140.45;1067.8
10;Marche;2020;8.58;163.33;1400.87
10;Marche;2020;7.22;135.86;980.4
10;Marche;2020;7.72;168.37;1299.7
10;Marche;2020;7.63;186.99;1427.46
10;Marche;2020;6.61;139.77;923.31
10;Marche;2020;6.9;56.99;393.0
10;Marche;2020;7.25;147.48;1069.84
10;Marche;2020;7.64;143.78;1099.18
10;Marche;2020;6.43;114.13;733.3
10;Marche;2020;6.19;68.54;424.41
10;Marche;2020;8.14;57.47;467.94
10;Marche;2020;7.52;86.86;652.87
10;Marche;2020;6.83;119.74;817.41
10;Marche;2020;7.77;140.81;1093.48
10;Marche;2020;6.85;123.9;848.42
