Regione_ID;Regione;Anno;Prezzo_mq;Superficie_mq;Prezzo_finale
12;Piemonte;2018;1913.16;104.15;199251.75
12;Piemonte;2018;1876.2;117.31;220105.78
12;Piemonte;2018;1570.6;143.25;224993.29
12;Piemonte;2018;1656.66;168.34;278887.3
12;Piemonte;2018;1770.96;73.59;130323.89
12;Piemonte;2018;1674.71;165.37;276942.68
12;Piemonte;2018;2132.91;129.3;275784.06
12;Piemonte;2018;1552.22;95.99;148998.59
12;Piemonte;2018;1954.72;77.71;151901.05
12;Piemonte;2018;1842.76;140.85;259558.94
12;Piemonte;2018;1841.98;102.82;189400.86
12;Piemonte;2018;2158.3;108.54;234266.22
12;Piemonte;2018;1967.95;145.34;286013.18
12;Piemonte;2018;1930.14;149.86;289249.37
12;Piemonte;2018;1587.14;63.99;101559.45
12;Piemonte;2018;1794.21;164.96;295975.39
12;Piemonte;2018;1667.14;155.23;258798.62
12;Piemonte;2018;1773.05;121.91;216147.33
12;Piemonte;2018;2131.42;188.25;401235.44
12;Piemonte;2018;2152.77;81.5;175455.33
12;Piemonte;2018;1842.68;76.32;140630.23
12;Piemonte;2018;1519.5;145.08;220447.06
12;Piemonte;2018;1662.4;180.82;300599.4
12;Piemonte;2018;1812.56;108.48;196617.7
12;Piemonte;2018;1696.76;142.75;242208.0
12;Piemonte;2018;1908.34;55.54;105991.9
12;Piemonte;2018;1752.77;64.62;113255.41
12;Piemonte;2018;1952.4;132.06;257837.67
12;Piemonte;2018;1672.29;114.67;191765.09
12;Piemonte;2018;1801.56;139.12;250636.07
12;Piemonte;2018;1675.43;54.59;91461.43
12;Piemonte;2018;1733.47;81.84;141866.48
12;Piemonte;2018;1732.27;56.26;97454.74
12;Piemonte;2018;1790.34;50.47;90358.22
12;Piemonte;2018;1949.37;132.4;258102.49
12;Piemonte;2018;1564.86;167.54;262177.76
12;Piemonte;2018;2130.21;58.87;125396.5
12;Piemonte;2018;1990.45;166.58;331563.98
12;Piemonte;2018;1873.17;102.45;191913.36
12;Piemonte;2018;1763.78;117.7;207602.79
12;Piemonte;2018;1833.8;141.59;259649.36
12;Piemonte;2018;1655.61;74.43;123226.15
12;Piemonte;2018;1704.68;158.35;269940.82
12;Piemonte;2018;2127.33;77.42;164706.37
12;Piemonte;2018;1925.0;176.45;339657.72
12;Piemonte;2018;1862.2;187.51;349174.94
12;Piemonte;2018;1946.43;124.89;243097.94
12;Piemonte;2018;1682.57;60.44;101691.92
12;Piemonte;2018;1914.53;145.94;279402.52
12;Piemonte;2018;1983.58;75.19;149136.23
12;Piemonte;2018;1794.92;83.95;150679.44
12;Piemonte;2018;1851.41;140.39;259927.74
12;Piemonte;2018;1912.32;89.91;171929.62
12;Piemonte;2018;1511.6;156.14;236014.92
12;Piemonte;2018;1613.21;162.09;261482.0
12;Piemonte;2018;2068.8;71.97;148887.62
12;Piemonte;2018;1822.3;166.15;302780.81
12;Piemonte;2018;1869.13;184.5;344846.5
12;Piemonte;2018;1854.85;125.27;232363.24
12;Piemonte;2018;1964.26;68.84;135223.68
12;Piemonte;2018;1899.77;119.89;227760.9
12;Piemonte;2018;1815.39;111.79;202949.92
12;Piemonte;2018;1846.9;99.71;184159.94
12;Piemonte;2018;1981.33;160.16;317338.32
12;Piemonte;2018;1443.12;65.6;94669.04
12;Piemonte;2018;1729.38;116.29;201111.86
12;Piemonte;2018;1745.3;109.07;190361.14
12;Piemonte;2018;1996.1;160.55;320481.61
12;Piemonte;2018;1703.68;99.23;169048.1
12;Piemonte;2018;1643.04;52.17;85721.1
12;Piemonte;2018;1898.12;62.17;118001.01
12;Piemonte;2018;1746.87;123.99;216587.71
12;Piemonte;2018;1803.34;190.6;343710.78
12;Piemonte;2018;1580.5;180.51;285296.72
12;Piemonte;2018;1863.11;106.12;197706.98
12;Piemonte;2018;1986.77;171.31;340361.22
12;Piemonte;2018;1614.85;127.4;205730.24
12;Piemonte;2019;1688.59;75.07;126757.95
12;Piemonte;2019;1567.63;192.82;302276.48
12;Piemonte;2019;1992.74;62.51;124574.96
12;Piemonte;2019;2078.54;156.6;325502.05
12;Piemonte;2019;1862.74;95.8;178451.37
12;Piemonte;2019;1825.22;161.69;295126.19
12;Piemonte;2019;1707.02;156.66;267429.69
12;Piemonte;2019;1563.34;116.46;182069.72
12;Piemonte;2019;1740.91;186.16;324095.38
12;Piemonte;2019;1486.81;175.35;260707.71
12;Piemonte;2019;1887.47;145.7;275004.5
12;Piemonte;2019;1805.31;171.86;310267.15
12;Piemonte;2019;1841.7;92.55;170455.05
12;Piemonte;2019;1498.52;198.21;297018.66
12;Piemonte;2019;1809.14;85.81;155251.11
12;Piemonte;2019;1687.49;141.51;238803.44
12;Piemonte;2019;1829.86;107.3;196349.26
12;Piemonte;2019;1824.86;128.03;233642.07
12;Piemonte;2019;1484.3;182.71;271189.31
12;Piemonte;2019;1898.17;124.72;236745.29
12;Piemonte;2019;1484.63;188.85;280370.67
12;Piemonte;2019;1628.35;173.91;283192.78
12;Piemonte;2019;1782.95;61.24;109179.03
12;Piemonte;2019;1704.28;97.42;166028.19
12;Piemonte;2019;1992.42;152.65;304150.05
12;Piemonte;2019;1662.09;95.05;157988.42
12;Piemonte;2019;1664.02;91.47;152216.24
12;Piemonte;2019;1338.73;123.29;165058.15
12;Piemonte;2019;1704.43;100.37;171073.27
12;Piemonte;2019;1856.65;111.44;206905.07
12;Piemonte;2019;1767.85;79.42;140399.13
12;Piemonte;2019;1868.37;189.94;354870.41
12;Piemonte;2019;1482.19;197.1;292145.88
12;Piemonte;2019;2052.24;65.48;134373.44
12;Piemonte;2019;1427.3;56.24;80273.49
12;Piemonte;2019;1414.73;173.37;245268.72
12;Piemonte;2019;1539.39;51.02;78543.83
12;Piemonte;2019;2035.57;103.13;209924.34
12;Piemonte;2019;1849.04;108.19;200045.05
12;Piemonte;2019;1624.69;67.23;109233.85
12;Piemonte;2019;1608.13;102.79;165303.96
12;Piemonte;2019;1784.67;69.61;124229.96
12;Piemonte;2019;1545.44;124.64;192619.79
12;Piemonte;2019;1944.68;194.72;378670.48
12;Piemonte;2019;1667.46;143.79;239764.04
12;Piemonte;2019;1779.67;132.23;235333.98
12;Piemonte;2019;1722.73;86.37;148787.2
12;Piemonte;2019;1573.64;50.67;79741.85
12;Piemonte;2019;2059.64;160.28;330113.0
12;Piemonte;2019;1901.89;81.82;155620.96
12;Piemonte;2019;2006.69;57.86;116110.27
12;Piemonte;2019;1592.02;110.54;175977.3
12;Piemonte;2019;1756.5;171.54;301314.13
12;Piemonte;2019;1723.72;143.37;247124.85
12;Piemonte;2019;1702.94;96.03;163532.55
12;Piemonte;2019;1907.99;82.29;157004.55
12;Piemonte;2019;1912.46;98.38;188152.02
12;Piemonte;2019;1413.42;194.44;274829.88
12;Piemonte;2019;1560.13;82.02;127955.06
12;Piemonte;2019;1691.6;138.16;233713.45
12;Piemonte;2019;1365.68;147.06;200840.31
12;Piemonte;2019;2122.51;68.76;145941.78
12;Piemonte;2019;1445.04;83.96;121327.53
12;Piemonte;2019;1688.62;138.07;233151.88
12;Piemonte;2019;1635.81;148.85;243489.56
12;Piemonte;2019;1879.88;114.48;215209.42
12;Piemonte;2019;1692.66;164.34;278176.89
12;Piemonte;2019;1646.77;122.6;201901.46
12;Piemonte;2019;1747.76;175.36;306488.99
12;Piemonte;2019;2071.47;157.05;325333.31
12;Piemonte;2019;1775.03;175.8;312046.47
12;Piemonte;2019;1674.72;120.39;201623.14
12;Piemonte;2019;1576.94;180.15;284090.81
12;Piemonte;2019;1553.09;68.36;106171.37
12;Piemonte;2019;1677.02;111.78;187450.69
12;Piemonte;2019;1830.81;99.82;182751.65
12;Piemonte;2019;1611.18;103.49;166747.94
12;Piemonte;2019;1699.54;102.23;173735.83
12;Piemonte;2019;1546.77;81.94;126742.63
12;Piemonte;2019;1756.54;53.78;94466.92
12;Piemonte;2019;1455.11;76.45;111248.48
12;Piemonte;2019;2048.88;144.16;295359.8
12;Piemonte;2019;1884.63;117.73;221875.51
12;Piemonte;2019;1717.75;77.31;132800.42
12;Piemonte;2019;1586.87;190.19;301808.47
12;Piemonte;2019;1750.56;167.69;293545.82
12;Piemonte;2019;1525.1;100.72;153602.64
12;Piemonte;2019;1684.83;77.79;131064.83
12;Piemonte;2019;1655.74;103.27;170986.4
12;Piemonte;2019;1650.91;136.28;224984.09
12;Piemonte;2019;1695.31;54.5;92401.22
12;Piemonte;2019;1607.32;167.06;268522.76
12;Piemonte;2019;1738.37;57.58;100094.32
12;Piemonte;2019;1869.3;154.15;288151.37
12;Piemonte;2019;1744.0;187.38;326798.4
12;Piemonte;2019;1489.84;74.09;110382.88
12;Piemonte;2019;1542.23;168.08;259222.38
12;Piemonte;2019;2016.62;129.94;262031.72
12;Piemonte;2019;1466.56;82.88;121547.99
12;Piemonte;2019;1715.55;128.41;220287.31
12;Piemonte;2019;1707.57;121.82;208010.6
12;Piemonte;2019;1592.43;111.93;178240.58
12;Piemonte;2019;1495.59;90.36;135134.53
12;Piemonte;2019;1673.42;151.32;253228.42
12;Piemonte;2019;1617.28;91.28;147617.88
12;Piemonte;2019;1790.13;133.67;239279.53
12;Piemonte;2019;1795.75;89.38;160495.42
12;Piemonte;2019;1657.26;108.1;179149.21
12;Piemonte;2019;1567.2;52.74;82649.62
12;Piemonte;2019;1548.86;63.74;98720.1
12;Piemonte;2019;1775.45;144.7;256914.91
12;Piemonte;2019;1608.89;183.31;294923.03
12;Piemonte;2019;1684.09;71.2;119907.55
12;Piemonte;2019;1723.57;83.06;143162.98
12;Piemonte;2019;1710.6;108.96;186383.62
12;Piemonte;2019;1565.28;125.35;196207.45
12;Piemonte;2019;1641.08;120.66;198011.85
12;Piemonte;2019;1365.28;154.45;210863.08
12;Piemonte;2019;1595.37;86.92;138663.25
12;Piemonte;2019;1789.79;146.91;262941.02
12;Piemonte;2019;1721.73;65.12;112114.78
12;Piemonte;2019;1788.22;190.33;340352.64
12;Piemonte;2019;1561.52;105.69;165035.1
12;Piemonte;2019;1729.41;80.68;139524.76
12;Piemonte;2019;1855.36;102.84;190806.24
12;Piemonte;2019;1898.91;123.97;235398.56
12;Piemonte;2019;1728.69;177.67;307131.39
12;Piemonte;2019;1577.5;92.63;146131.25
12;Piemonte;2019;1731.77;148.46;257101.3
12;Piemonte;2019;1660.29;199.25;330815.2
12;Piemonte;2019;1759.9;60.87;107126.94
12;Piemonte;2019;1766.7;57.67;101879.51
12;Piemonte;2019;1870.16;161.28;301616.32
12;Piemonte;2019;1695.18;197.64;335029.48
12;Piemonte;2019;1945.87;103.39;201183.95
12;Piemonte;2019;1758.83;54.33;95553.43
12;Piemonte;2019;1805.9;77.76;140421.63
12;Piemonte;2019;1596.96;146.85;234514.64
12;Piemonte;2019;1425.6;87.43;124639.4
12;Piemonte;2019;1778.37;157.6;280265.9
12;Piemonte;2019;1477.76;141.61;209264.4
12;Piemonte;2019;1715.72;192.11;329612.34
12;Piemonte;2019;1872.68;54.87;102751.83
12;Piemonte;2019;1807.07;198.3;358334.5
12;Piemonte;2019;1439.66;87.0;125257.24
12;Piemonte;2019;1600.66;51.08;81759.68
12;Piemonte;2019;1782.11;66.02;117649.01
12;Piemonte;2019;1846.26;110.97;204886.35
12;Piemonte;2019;1684.86;52.29;88102.38
12;Piemonte;2019;1474.41;167.91;247571.12
12;Piemonte;2019;1758.34;166.76;293223.53
12;Piemonte;2019;1552.19;104.75;162592.06
12;Piemonte;2019;1774.6;95.5;169471.24
12;Piemonte;2019;1671.91;122.25;204391.56
12;Piemonte;2019;1721.41;80.06;137822.77
12;Piemonte;2019;2310.77;144.28;333405.84
12;Piemonte;2019;1810.22;174.73;316306.21
12;Piemonte;2019;1654.26;55.46;91750.31
12;Piemonte;2019;1751.6;197.7;346288.57
12;Piemonte;2019;1756.51;135.52;238040.38
12;Piemonte;2019;1896.65;152.49;289213.48
12;Piemonte;2019;1588.11;88.35;140308.34
12;Piemonte;2019;1796.19;109.66;196971.18
12;Piemonte;2019;1712.98;106.85;183036.31
12;Piemonte;2019;1534.02;95.5;146499.17
12;Piemonte;2019;1686.62;118.9;200537.58
12;Piemonte;2019;1841.92;163.93;301939.5
12;Piemonte;2019;1487.37;163.61;243346.52
12;Piemonte;2019;1896.75;94.05;178395.69
12;Piemonte;2019;1703.76;163.03;277760.06
12;Piemonte;2019;1587.65;54.13;85934.62
12;Piemonte;2019;1634.93;144.29;235895.91
12;Piemonte;2019;2353.75;181.71;427710.8
12;Piemonte;2019;2308.66;169.6;391537.56
12;Piemonte;2019;1687.15;122.42;206537.92
12;Piemonte;2019;1590.26;139.68;222124.06
12;Piemonte;2019;1469.09;150.46;221032.49
12;Piemonte;2019;1795.51;107.54;193097.21
12;Piemonte;2019;1806.68;132.85;240019.0
12;Piemonte;2019;1501.41;104.18;156419.17
12;Piemonte;2019;1597.95;195.85;312955.8
12;Piemonte;2019;1480.68;163.94;242741.73
12;Piemonte;2019;1606.77;136.96;220058.59
12;Piemonte;2019;1620.99;185.89;301320.75
12;Piemonte;2019;1648.87;77.56;127888.89
12;Piemonte;2019;1387.93;114.81;159343.4
12;Piemonte;2019;1764.49;136.35;240581.94
12;Piemonte;2019;1476.57;122.53;180917.93
12;Piemonte;2019;1704.46;126.25;215184.99
12;Piemonte;2019;1572.01;69.97;109995.97
12;Piemonte;2019;1513.51;119.45;180780.92
12;Piemonte;2019;1811.01;194.48;352204.87
12;Piemonte;2019;1741.71;70.29;122425.87
12;Piemonte;2019;1806.85;177.76;321180.72
12;Piemonte;2019;1701.35;191.83;326363.42
12;Piemonte;2019;1630.3;158.97;259170.93
12;Piemonte;2019;1320.7;68.13;89974.6
12;Piemonte;2019;1647.29;118.81;195716.66
12;Piemonte;2019;1247.6;78.62;98083.84
12;Piemonte;2019;1713.2;76.01;130227.51
12;Piemonte;2019;1918.24;63.87;122517.21
12;Piemonte;2019;1651.11;74.22;122541.37
12;Piemonte;2019;1654.84;74.66;123543.3
12;Piemonte;2019;1694.74;188.71;319820.34
12;Piemonte;2019;1574.06;95.81;150807.31
12;Piemonte;2019;2013.22;131.21;264150.67
12;Piemonte;2019;1889.3;168.44;318236.81
12;Piemonte;2019;1591.17;110.97;176565.99
12;Piemonte;2019;1844.86;64.23;118498.41
12;Piemonte;2019;1833.46;158.35;290326.46
12;Piemonte;2019;1887.08;195.73;369353.53
12;Piemonte;2019;1767.58;157.22;277891.86
12;Piemonte;2019;2046.45;170.35;348614.56
12;Piemonte;2019;1703.37;93.5;159264.32
12;Piemonte;2019;1919.08;122.66;235403.37
12;Piemonte;2019;1921.1;156.45;300555.91
12;Piemonte;2019;1363.52;176.36;240473.34
12;Piemonte;2019;1617.96;155.37;251386.01
12;Piemonte;2019;1659.67;134.61;223409.17
12;Piemonte;2019;1743.77;89.11;155393.02
12;Piemonte;2019;1893.21;53.54;101356.74
12;Piemonte;2019;1857.69;78.13;145142.74
12;Piemonte;2019;1666.51;179.87;299752.98
12;Piemonte;2019;1510.64;178.28;269311.33
12;Piemonte;2019;1898.5;150.79;286277.89
12;Piemonte;2019;1684.77;150.75;253983.95
12;Piemonte;2019;1486.61;98.65;146657.15
12;Piemonte;2019;1520.67;84.06;127820.98
12;Piemonte;2019;1638.68;151.25;247844.49
12;Piemonte;2019;1534.65;115.37;177050.32
12;Piemonte;2019;1784.26;147.76;263643.34
12;Piemonte;2019;1713.78;184.35;315931.34
12;Piemonte;2019;1600.47;88.8;142116.14
12;Piemonte;2019;1669.69;117.61;196364.47
12;Piemonte;2019;1656.21;112.78;186782.98
12;Piemonte;2019;1690.81;162.94;275508.66
12;Piemonte;2019;1383.19;73.33;101433.1
12;Piemonte;2019;1625.96;190.46;309679.3
12;Piemonte;2019;1639.95;85.65;140467.25
12;Piemonte;2019;1842.51;88.04;162213.89
12;Piemonte;2019;1678.82;61.11;102598.7
12;Piemonte;2019;1576.62;87.48;137926.95
12;Piemonte;2019;1971.78;166.27;327843.81
12;Piemonte;2019;1608.82;97.45;156772.49
12;Piemonte;2019;1900.63;148.06;281408.64
12;Piemonte;2019;1924.18;116.07;223347.51
12;Piemonte;2019;1820.38;60.09;109391.48
12;Piemonte;2019;1846.23;198.11;365749.14
12;Piemonte;2019;1424.15;194.23;276606.04
12;Piemonte;2019;1915.04;174.73;334607.23
12;Piemonte;2019;1335.12;181.31;242073.22
12;Piemonte;2019;1706.43;158.61;270661.64
12;Piemonte;2019;1840.16;110.97;204210.73
12;Piemonte;2019;1689.85;130.57;220646.31
12;Piemonte;2019;1528.43;191.46;292639.22
12;Piemonte;2019;1480.24;104.72;155008.6
12;Piemonte;2019;1687.46;145.87;246154.69
12;Piemonte;2019;1681.08;167.22;281113.08
12;Piemonte;2019;1777.68;169.03;300474.8
12;Piemonte;2019;1664.92;91.84;152900.01
12;Piemonte;2019;1722.05;103.81;178757.61
12;Piemonte;2019;1852.86;179.72;332994.82
12;Piemonte;2019;1652.31;60.02;99166.97
12;Piemonte;2019;1522.97;79.85;121606.49
12;Piemonte;2019;1372.11;103.91;142579.7
12;Piemonte;2019;1755.96;62.13;109098.28
12;Piemonte;2019;1747.22;65.89;115118.1
12;Piemonte;2019;1550.74;79.25;122892.83
12;Piemonte;2019;1558.04;53.17;82835.93
12;Piemonte;2019;1818.54;53.61;97491.3
12;Piemonte;2019;1533.55;131.74;202034.92
12;Piemonte;2019;1779.54;167.03;297239.94
12;Piemonte;2019;1664.81;142.98;238029.53
12;Piemonte;2019;1462.07;130.86;191321.51
12;Piemonte;2019;1538.94;107.75;165813.66
12;Piemonte;2019;1186.22;114.33;135625.62
12;Piemonte;2019;1575.83;182.62;287773.13
12;Piemonte;2019;1829.23;141.84;259461.83
12;Piemonte;2019;1904.56;180.27;343326.91
12;Piemonte;2019;1906.65;180.91;344926.57
12;Piemonte;2019;1644.19;68.59;112767.28
12;Piemonte;2019;1902.21;136.68;259993.0
12;Piemonte;2019;1580.88;125.51;198410.35
12;Piemonte;2019;1477.99;91.21;134804.01
12;Piemonte;2019;1766.9;160.61;283781.44
12;Piemonte;2019;1548.19;110.94;171760.97
12;Piemonte;2019;1541.4;198.6;306125.5
12;Piemonte;2019;1535.3;67.9;104241.91
12;Piemonte;2019;1802.43;103.58;186690.51
12;Piemonte;2019;1634.69;93.63;153063.33
12;Piemonte;2019;1435.86;149.3;214370.2
12;Piemonte;2019;1627.77;184.55;300402.24
12;Piemonte;2019;1644.14;177.6;291998.21
12;Piemonte;2019;1961.67;105.88;207710.5
12;Piemonte;2019;1775.13;106.85;189666.85
12;Piemonte;2019;1612.46;88.95;143423.76
12;Piemonte;2019;1368.55;74.64;102147.51
12;Piemonte;2019;1392.89;123.29;171736.43
12;Piemonte;2019;1764.49;97.77;172509.84
12;Piemonte;2019;1627.16;132.79;216069.9
12;Piemonte;2020;1556.23;162.25;252504.42
12;Piemonte;2020;1537.1;117.58;180738.41
12;Piemonte;2020;1559.94;54.36;84796.09
12;Piemonte;2020;1578.13;126.49;199620.02
12;Piemonte;2020;1887.55;94.58;178525.71
12;Piemonte;2020;1761.81;165.44;291479.65
12;Piemonte;2020;1584.2;70.08;111016.32
12;Piemonte;2020;1634.16;169.57;277102.35
12;Piemonte;2020;1487.41;186.3;277099.4
12;Piemonte;2020;1462.27;110.02;160878.43
12;Piemonte;2020;1472.32;121.79;179313.79
12;Piemonte;2020;1697.76;58.02;98496.8
12;Piemonte;2020;1636.33;161.79;264735.9
12;Piemonte;2020;1493.66;64.04;95648.98
12;Piemonte;2020;1653.56;118.35;195694.39
12;Piemonte;2020;1698.31;95.97;162990.33
12;Piemonte;2020;1879.46;77.15;145005.2
12;Piemonte;2020;1802.19;102.98;185590.3
12;Piemonte;2020;1514.03;193.46;292898.77
12;Piemonte;2020;1843.36;133.45;246000.77
12;Piemonte;2020;1568.02;113.1;177343.99
12;Piemonte;2020;1816.76;141.2;256528.63
12;Piemonte;2020;1670.11;85.57;142903.9
12;Piemonte;2020;1783.82;178.53;318471.61
12;Piemonte;2020;1438.22;112.68;162060.99
12;Piemonte;2020;1598.28;97.46;155776.06
12;Piemonte;2020;1398.32;165.25;231068.76
12;Piemonte;2020;1519.82;61.53;93520.7
12;Piemonte;2020;1387.37;180.17;249965.72
12;Piemonte;2020;1717.02;98.83;169691.18
12;Piemonte;2020;1581.56;146.13;231105.26
12;Piemonte;2020;1668.03;83.21;138804.28
12;Piemonte;2020;1543.87;192.9;297806.7
12;Piemonte;2020;1376.54;116.16;159902.43
12;Piemonte;2020;1453.59;54.81;79671.94
12;Piemonte;2020;1643.07;190.2;312507.16
12;Piemonte;2020;1652.61;128.49;212341.49
12;Piemonte;2020;1833.51;79.93;146551.14
12;Piemonte;2020;1712.27;171.95;294417.54
12;Piemonte;2020;1506.11;55.53;83630.96
12;Piemonte;2020;1599.95;96.11;153772.39
12;Piemonte;2020;1669.73;170.25;284266.0
12;Piemonte;2020;1600.36;130.4;208693.49
12;Piemonte;2020;1840.83;193.82;356786.63
12;Piemonte;2020;1537.87;84.64;130167.36
12;Piemonte;2020;1558.58;121.32;189087.49
12;Piemonte;2020;1464.49;152.58;223452.37
12;Piemonte;2020;1651.22;54.01;89177.45
12;Piemonte;2020;1797.83;87.38;157085.6
12;Piemonte;2020;1538.28;97.08;149337.77
12;Piemonte;2020;1824.93;162.15;295910.0
12;Piemonte;2020;1501.72;111.34;167204.71
12;Piemonte;2020;1592.94;120.65;192194.52
12;Piemonte;2020;1777.6;171.71;305226.32
12;Piemonte;2020;1678.7;154.54;259420.38
12;Piemonte;2020;1638.83;169.29;277440.19
12;Piemonte;2020;1522.82;135.97;207063.25
12;Piemonte;2020;1558.1;166.55;259496.99
12;Piemonte;2020;1804.65;97.64;176206.06
12;Piemonte;2020;1544.55;196.35;303270.66
12;Piemonte;2020;1728.31;87.42;151095.09
12;Piemonte;2020;1683.66;185.91;313013.56
12;Piemonte;2020;1430.6;153.83;220067.25
12;Piemonte;2020;1627.62;141.52;230341.63
12;Piemonte;2020;1606.92;170.38;273779.16
12;Piemonte;2020;1374.88;59.35;81599.51
12;Piemonte;2020;1570.72;62.69;98461.28
12;Piemonte;2020;1626.88;100.93;164194.43
12;Piemonte;2020;1765.48;170.11;300317.74
12;Piemonte;2020;1675.3;132.0;221134.9
12;Piemonte;2020;1620.85;105.97;171761.16
12;Piemonte;2020;1739.99;60.01;104412.55
12;Piemonte;2020;1379.39;168.07;231840.08
12;Piemonte;2020;1614.93;196.19;316831.98
12;Piemonte;2020;1573.05;135.28;212795.93
12;Piemonte;2020;2034.2;96.46;196215.65
12;Piemonte;2020;1750.24;166.37;291192.68
12;Piemonte;2020;1692.36;72.55;122784.59
12;Piemonte;2020;1592.32;105.2;167519.36
12;Piemonte;2020;1866.89;164.35;306819.51
12;Piemonte;2020;1613.41;185.53;299331.14
12;Piemonte;2020;1824.43;149.13;272076.56
12;Piemonte;2020;1587.73;179.34;284736.16
12;Piemonte;2020;1911.37;159.43;304729.87
12;Piemonte;2020;1841.91;107.58;198149.52
12;Piemonte;2020;1614.66;136.23;219964.47
12;Piemonte;2020;1778.58;106.41;189258.52
12;Piemonte;2020;1556.94;82.23;128024.25
12;Piemonte;2020;1725.72;84.36;145581.11
12;Piemonte;2020;1797.48;73.33;131807.55
12;Piemonte;2020;1283.06;78.66;100922.78
12;Piemonte;2020;1570.38;87.76;137823.6
12;Piemonte;2020;1448.39;97.1;140642.35
12;Piemonte;2020;1466.29;53.72;78770.3
12;Piemonte;2020;1539.26;192.5;296302.07
12;Piemonte;2020;1796.83;113.23;203457.63
12;Piemonte;2020;1591.62;78.91;125596.71
12;Piemonte;2020;1419.62;83.01;117845.12
12;Piemonte;2020;1432.09;79.9;114427.37
12;Piemonte;2020;1658.4;88.19;146249.96
12;Piemonte;2020;1556.75;164.88;256669.12
12;Piemonte;2020;2007.92;82.4;165450.8
12;Piemonte;2020;2045.93;171.24;350343.5
12;Piemonte;2020;1204.25;180.95;217915.04
12;Piemonte;2020;1582.71;82.09;129930.21
12;Piemonte;2020;1358.73;193.24;262567.64
12;Piemonte;2020;1385.5;117.99;163473.17
12;Piemonte;2020;1617.29;87.52;141550.81
12;Piemonte;2020;1671.33;100.78;168439.87
12;Piemonte;2020;1468.63;144.79;212636.81
12;Piemonte;2020;1771.08;74.25;131509.18
12;Piemonte;2020;1396.18;101.71;142007.36
12;Piemonte;2020;1663.22;147.51;245348.09
12;Piemonte;2020;1666.12;55.07;91758.98
12;Piemonte;2020;1852.31;143.3;265431.58
12;Piemonte;2020;1565.68;115.34;180578.72
12;Piemonte;2020;1770.42;176.64;312732.75
12;Piemonte;2020;1533.8;69.01;105841.03
12;Piemonte;2020;1604.81;178.79;286929.07
12;Piemonte;2020;1580.51;189.24;299095.54
12;Piemonte;2020;1974.39;172.57;340730.16
12;Piemonte;2020;1487.7;177.71;264385.99
12;Piemonte;2020;1866.64;159.69;298091.37
12;Piemonte;2020;1632.09;175.75;286836.84
12;Piemonte;2020;1823.38;105.95;193191.02
12;Piemonte;2020;1766.7;133.25;235416.51
12;Piemonte;2020;1635.95;192.57;315042.57
12;Piemonte;2020;1888.76;148.51;280495.63
12;Piemonte;2020;1324.18;167.03;221179.95
12;Piemonte;2020;1756.29;74.81;131392.83
12;Piemonte;2020;1748.59;196.41;343441.63
12;Piemonte;2020;1836.3;84.24;154691.5
12;Piemonte;2020;1950.06;130.21;253912.68
12;Piemonte;2020;1539.84;85.88;132237.02
12;Piemonte;2020;1585.92;125.11;198416.34
12;Piemonte;2020;1373.36;150.73;207002.95
12;Piemonte;2020;1807.15;98.86;178660.03
12;Piemonte;2020;1304.19;137.57;179415.7
12;Piemonte;2020;1828.66;82.73;151285.15
12;Piemonte;2020;1774.64;176.75;313669.39
12;Piemonte;2020;1988.02;55.05;109439.69
12;Piemonte;2020;1799.24;119.83;215599.46
12;Piemonte;2020;1721.6;168.67;290389.53
12;Piemonte;2020;1561.82;140.94;220130.51
12;Piemonte;2020;1862.4;135.77;252848.82
12;Piemonte;2020;1822.54;148.45;270554.54
12;Piemonte;2020;1761.7;54.69;96352.47
12;Piemonte;2020;1719.77;147.69;253995.59
12;Piemonte;2020;1877.33;157.56;295790.51
12;Piemonte;2020;1343.55;96.97;130282.01
12;Piemonte;2020;1667.46;84.55;140982.6
12;Piemonte;2020;1953.02;143.27;279801.14
12;Piemonte;2020;1762.7;152.84;269413.99
12;Piemonte;2020;1669.57;159.11;265647.85
12;Piemonte;2020;1542.78;80.69;124488.39
12;Piemonte;2020;1389.91;59.46;82639.98
12;Piemonte;2020;1710.48;110.87;189637.42
12;Piemonte;2020;1655.54;80.19;132762.59
12;Piemonte;2020;1356.55;146.11;198205.3
12;Piemonte;2020;1548.58;180.68;279804.31
12;Piemonte;2020;1787.48;121.6;217361.87
12;Piemonte;2020;1595.29;68.43;109168.52
12;Piemonte;2020;1964.81;132.58;260492.5
12;Piemonte;2020;1422.39;111.22;158199.72
12;Piemonte;2020;1623.34;151.96;246678.77
12;Piemonte;2020;1798.53;147.31;264944.96
12;Piemonte;2020;1533.71;60.86;93338.64
12;Piemonte;2020;1284.48;156.81;201425.07
12;Piemonte;2020;1272.83;181.17;230599.36
12;Piemonte;2020;1773.73;106.28;188507.01
12;Piemonte;2020;1652.71;63.28;104588.66
12;Piemonte;2020;1733.28;59.5;103132.38
12;Piemonte;2020;1813.82;67.57;122551.52
12;Piemonte;2020;1700.98;132.67;225666.36
12;Piemonte;2020;1473.81;189.02;278573.35
12;Piemonte;2020;1710.96;196.27;335809.15
12;Piemonte;2020;1730.14;164.81;285141.37
12;Piemonte;2020;1435.44;160.34;230158.03
12;Piemonte;2020;1384.67;54.31;75202.26
12;Piemonte;2020;1558.94;179.48;279797.36
12;Piemonte;2020;1830.3;97.74;178886.6
